,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",37145,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,Cafeína,"Dj Dadda",21737,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
3,"Te Boté - Remix","Nio Garcia",21425,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
4,"I Love It (& Lil Pump)","Kanye West",20431,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
5,"O Bebê","MC Kevinho",20177,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
6,"Lucid Dreams","Juice WRLD",19369,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
7,"Falling Down - Bonus Track","Lil Peep",18986,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
8,"In My Feelings",Drake,18982,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
9,"Mafiosa (feat. Caroliina)",Lartiste,18538,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
10,"Lucky You (feat. Joyner Lucas)",Eminem,17122,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
11,Natural,"Imagine Dragons",16888,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
12,"Eastside (with Halsey & Khalid)","benny blanco",16183,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
13,Happier,Marshmello,16158,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
14,"Amor de Verdade","MC Kekel",15725,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
15,"In My Mind",Dynoro,15080,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
16,"Água de Coco (Prod. Lhast)",ProfJam,14903,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
17,SAD!,XXXTENTACION,14560,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
18,"Promises (with Sam Smith)","Calvin Harris",14535,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
19,"NÓS2 (feat. Deezy)",Bispo,14424,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
