,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",33903,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,Starboy,"The Weeknd",25796,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
3,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",18962,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
4,"Say You Won't Let Go","James Arthur",18672,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
5,"I Feel It Coming","The Weeknd",18358,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,18141,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
7,"Castle on the Hill","Ed Sheeran",17879,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
8,"Chantaje (feat. Maluma)",Shakira,17742,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
9,Mercy,"Shawn Mendes",16178,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
10,Closer,"The Chainsmokers",16161,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
11,"Don't Wanna Know","Maroon 5",15873,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
12,"Let Me Love You","DJ Snake",15288,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
13,"24K Magic","Bruno Mars",14728,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
14,"Fake Love",Drake,14305,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
15,"One Dance",Drake,13804,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
16,"Ca Bu Fla Ma Nau",Piruka,13388,https://open.spotify.com/track/1VdIgUz8lT0JAsnMZRBHzz
17,Loucos,"Matias Damásio",13130,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
18,"Se Não Acordar Amanhã",Piruka,13021,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
19,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",12831,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
20,"Scars To Your Beautiful","Alessia Cara",12206,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
21,"Deu Onda","MC G15",11931,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
22,"Side To Side","Ariana Grande",11893,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
23,"Just Hold On","Steve Aoki",11756,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
24,"Black Beatles","Rae Sremmurd",11564,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
25,"Love Me Now","John Legend",11550,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
26,"Só Eu Sei",Virgul,11186,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
27,"Bad Things (with Camila Cabello)","Machine Gun Kelly",11093,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
28,"In the Name of Love","Martin Garrix",10790,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
29,"My Way","Calvin Harris",10528,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
30,"Treat You Better","Shawn Mendes",10430,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
31,Heathens,"Twenty One Pilots",10010,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
32,"Hear Me Now",Alok,9987,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
33,"Dancing On My Own","Calum Scott",9881,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
34,Starving,"Hailee Steinfeld",9633,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
35,"Não Se Passa Nada",Piruka,9612,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
36,"All We Know","The Chainsmokers",9297,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
37,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",9177,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
38,"Call On Me - Ryan Riback Extended Remix",Starley,8940,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
39,Dialeto,"Diogo Piçarra",8909,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
40,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",8793,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
41,"La Bicicleta","Carlos Vives",8258,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
42,"Don't Let Me Down","The Chainsmokers",8026,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
43,Sirenes,Piruka,7859,https://open.spotify.com/track/5rnHKl6dYUZPtlMLLbKDBK
44,"Shed a Light","Robin Schulz",7757,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
45,"Perfect Strangers","Jonas Blue",7737,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
46,"Party Monster","The Weeknd",7507,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
47,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",7374,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
48,"Cheap Thrills",Sia,7241,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
49,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",6826,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
50,"I Would Like","Zara Larsson",6763,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
51,História,"Diogo Piçarra",6673,https://open.spotify.com/track/14ngg5qaXPvt2rrPvMV1kC
52,Human,"Rag'n'Bone Man",6482,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
53,Photograph,"Ed Sheeran",6033,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
54,"Too Good",Drake,6014,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
55,"Era Eu",D.A.M.A.,5852,https://open.spotify.com/track/3EWDt24UjkBgHAmdQIyTYz
56,"By Your Side","Jonas Blue",5831,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
57,"i hate u, i love u (feat. olivia o'brien)",gnash,5758,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
58,"Now and Later","Sage The Gemini",5601,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
59,Sorry,"Justin Bieber",5594,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
60,Família,Piruka,5561,https://open.spotify.com/track/0NFFf3MOxHaMNdWXjDuEXb
61,"Mo Boy",Dillaz,5455,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
62,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,5452,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
63,"Hymn for the Weekend - Seeb Remix",Coldplay,5390,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU
64,"The Greatest",Sia,5279,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
65,"Work from Home (feat. Ty Dolla $ign)","Fifth Harmony",5155,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
66,Safari,"J Balvin",5149,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
67,"Cake By The Ocean",DNCE,5133,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
68,Work,Rihanna,5104,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
69,Panda,Desiigner,5073,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
70,"I Need This Girl",Virgul,5014,https://open.spotify.com/track/3HHZ6lDSL7DLfNSDlcT3bI
71,"Needed Me",Rihanna,4948,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
72,"Queres Falar do Quê ?",Piruka,4944,https://open.spotify.com/track/7u4MeccGgndCXhZX7HRDPl
73,"This Town","Niall Horan",4901,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7
74,"Stressed Out","Twenty One Pilots",4891,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
75,"Let Me Hold You (Turn Me On)","Dante Klein",4849,https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU
76,"The Mack",Nevada,4761,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
77,"The Greatest",Sia,4732,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1
78,Ride,"Twenty One Pilots",4696,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
79,"I Got You","Bebe Rexha",4618,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
