,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",40300,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"O Bebê","MC Kevinho",31434,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
3,Cafeína,"Dj Dadda",28886,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,"Te Boté - Remix","Nio Garcia",22307,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,"Lucid Dreams","Juice WRLD",21570,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"Falling Down - Bonus Track","Lil Peep",21486,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
7,Happier,Marshmello,20959,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,Natural,"Imagine Dragons",19917,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
9,"Mafiosa (feat. Caroliina)",Lartiste,19906,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
10,"I Love It (& Lil Pump)","Kanye West",19695,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
11,"Eastside (with Halsey & Khalid)","benny blanco",18079,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
12,"In My Feelings",Drake,18042,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
13,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",18036,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
14,"NÓS2 (feat. Deezy)",Bispo,17721,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
15,"In My Mind",Dynoro,17444,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
16,"Água de Coco (Prod. Lhast)",ProfJam,17199,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
17,"Amor de Verdade","MC Kekel",17101,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
18,Better,Khalid,16671,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
19,"Promises (with Sam Smith)","Calvin Harris",16498,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
20,SAD!,XXXTENTACION,16360,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
21,Sauce,Sippinpurpp,15000,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
22,"Mesa 8","Wet Bed Gang",14826,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
23,"Lucky You (feat. Joyner Lucas)",Eminem,14610,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
24,Youngblood,"5 Seconds of Summer",13840,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
25,Moonlight,XXXTENTACION,13747,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
26,"Better Now","Post Malone",13510,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
27,"Electricity (with Dua Lipa)","Silk City",12876,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
28,"Taste (feat. Offset)",Tyga,12430,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
29,"SICKO MODE","Travis Scott",12266,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
30,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,12186,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
31,"Girls Like You (feat. Cardi B)","Maroon 5",11967,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
32,Rise,"Jonas Blue",11785,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
33,"Be Alright","Dean Lewis",11700,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
34,"Chaminé (Zara G)","Wet Bed Gang",11506,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
35,"Beautiful (feat. Camila Cabello)",Bazzi,11332,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
36,BEBE,6ix9ine,11134,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
37,"Não Sinto","Wet Bed Gang",10609,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
38,Rain,mishlawi,10567,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
39,"One Kiss (with Dua Lipa)","Calvin Harris",10431,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
40,"Vaina Loca",Ozuna,10427,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
41,"Prova dos 9",Piruka,10251,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
42,"Solo (feat. Demi Lovato)","Clean Bandit",10227,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
43,"No Brainer","DJ Khaled",9592,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
44,Nevermind,"Dennis Lloyd",9358,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
45,breathin,"Ariana Grande",9252,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
46,"Jackie Chan",Tiësto,9250,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
47,"I Like It","Cardi B",9196,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
48,"Faz Gostoso",Blaya,9117,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
49,"Dona Maria","Thiago Brava",8992,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
50,"Jocelyn Flores",XXXTENTACION,8911,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
51,"Sin Pijama","Becky G",8758,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
52,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,8151,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
53,Noticed,"Lil Mosey",8136,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
54,"Coração Não Tem Idade (Vou Beijar)",Toy,8021,https://open.spotify.com/track/42RynyXHcGYj6Cvwrh7eIZ
55,"Love Lies (with Normani)",Khalid,7932,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
56,changes,XXXTENTACION,7770,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
57,Aleluia,"Wet Bed Gang",7722,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
58,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",7721,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
