,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,39244,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"Devia Ir","Wet Bed Gang",31917,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,STARGAZING,"Travis Scott",27795,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
4,"Mafiosa (feat. Caroliina)",Lartiste,24337,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
5,"SICKO MODE","Travis Scott",21796,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
6,CAROUSEL,"Travis Scott",20992,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
7,"Te Boté - Remix","Nio Garcia",20914,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
8,SAD!,XXXTENTACION,20759,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
9,"Amor de Verdade","MC Kekel",19846,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
10,"Girls Like You (feat. Cardi B)","Maroon 5",18592,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
11,"Lucid Dreams","Juice WRLD",18410,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
12,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,17879,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
13,"Better Now","Post Malone",16750,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
14,"Solo (feat. Demi Lovato)","Clean Bandit",16691,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
15,"One Kiss (with Dua Lipa)","Calvin Harris",16680,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
16,"WAKE UP","Travis Scott",16186,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
17,"R.I.P. SCREW","Travis Scott",15310,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
18,"STOP TRYING TO BE GOD","Travis Scott",15233,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
19,"I Like It","Cardi B",15157,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
20,"NO BYSTANDERS","Travis Scott",14949,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
21,"No Brainer","DJ Khaled",14865,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
22,"Taste (feat. Offset)",Tyga,14339,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
23,"Jackie Chan",Tiësto,14324,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
24,"Faz Gostoso",Blaya,13605,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
25,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,13561,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
26,"God is a woman","Ariana Grande",13441,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
27,Youngblood,"5 Seconds of Summer",13254,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
28,"5% TINT","Travis Scott",13016,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds
29,Rise,"Jonas Blue",12952,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
30,SKELETONS,"Travis Scott",12815,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl
31,"God's Plan",Drake,12758,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
32,NC-17,"Travis Scott",12609,https://open.spotify.com/track/6BJbOXDlgVAXSaq6wYFYT2
