,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",42502,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"Shape of You","Ed Sheeran",41078,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"It Ain't Me (with Selena Gomez)",Kygo,28545,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
4,Cold,"Maroon 5",25966,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
5,"Something Just Like This","The Chainsmokers",25320,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
6,"That's What I Like","Bruno Mars",22894,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
7,"Scared to Be Lonely","Martin Garrix",22577,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
8,Passionfruit,Drake,22336,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
9,Believer,"Imagine Dragons",21759,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
10,Paris,"The Chainsmokers",21412,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
11,"Stay (with Alessia Cara)",Zedd,20918,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
12,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",20160,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
13,"You Don't Know Me - Radio Edit","Jax Jones",19692,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
14,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,18830,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
15,HUMBLE.,"Kendrick Lamar",17687,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
16,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",17570,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
17,"Olha a Explosão","MC Kevinho",17335,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
18,Issues,"Julia Michaels",17230,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
19,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",16992,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
20,"Galway Girl","Ed Sheeran",16919,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
21,"Mask Off",Future,16731,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
22,"I Feel It Coming","The Weeknd",16136,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
