,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",30909,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"thank u, next","Ariana Grande",27779,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
3,"Devia Ir","Wet Bed Gang",27327,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
4,Shallow,"Lady Gaga",26170,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
5,Cafeína,"Dj Dadda",24628,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
6,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,24280,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
7,"MIA (feat. Drake)","Bad Bunny",23069,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,"O Bebê","MC Kevinho",20822,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
9,Happier,Marshmello,20574,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,Better,Khalid,17634,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
11,"Te Boté - Remix","Nio Garcia",17439,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
12,Natural,"Imagine Dragons",16944,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
13,"Lucid Dreams","Juice WRLD",15883,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
14,"Água de Coco (Prod. Lhast)",ProfJam,15708,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,Youngblood,"5 Seconds of Summer",15157,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
16,Sauce,Sippinpurpp,14649,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
17,"NÓS2 (feat. Deezy)",Bispo,14422,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
18,"Without Me",Halsey,14220,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
19,Miúda,"Holly Hood",13656,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
20,"Eastside (with Halsey & Khalid)","benny blanco",13241,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
21,"Better Now","Post Malone",13128,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
22,SAD!,XXXTENTACION,12984,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
23,"Amor de Verdade","MC Kekel",12961,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
24,Moonlight,XXXTENTACION,12613,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
25,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",12460,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
26,"Falling Down - Bonus Track","Lil Peep",12132,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
27,"In My Mind",Dynoro,12115,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
28,"SICKO MODE","Travis Scott",12029,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
29,"Mafiosa (feat. Caroliina)",Lartiste,11973,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
30,"when the party's over","Billie Eilish",11672,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
31,"Always Remember Us This Way","Lady Gaga",11549,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
32,"In My Feelings",Drake,11369,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
33,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",11306,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
34,"Sou Favela","MC Bruninho",10888,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
35,"Mesa 8","Wet Bed Gang",10458,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
36,"Bohemian Rhapsody - Remastered 2011",Queen,10379,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
37,"Woman Like Me (feat. Nicki Minaj)","Little Mix",10350,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
38,"Vaina Loca",Ozuna,9673,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
39,"Taste (feat. Offset)",Tyga,9564,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
40,"Suncity (feat. Empress Of)",Khalid,9542,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
41,"Let You Love Me","Rita Ora",9391,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
