,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",40619,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"Shape of You","Ed Sheeran",40270,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"It Ain't Me (with Selena Gomez)",Kygo,23683,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
4,"Something Just Like This","The Chainsmokers",23179,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
5,Cold,"Maroon 5",22509,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
6,Passionfruit,Drake,22171,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
7,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,20482,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
8,Paris,"The Chainsmokers",19720,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
9,"Scared to Be Lonely","Martin Garrix",18942,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
10,Believer,"Imagine Dragons",18774,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
11,"Stay (with Alessia Cara)",Zedd,18510,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
12,"That's What I Like","Bruno Mars",18072,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
13,"Galway Girl","Ed Sheeran",17445,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
14,"Castle on the Hill","Ed Sheeran",15956,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
15,"I Feel It Coming","The Weeknd",15945,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
16,"You Don't Know Me - Radio Edit","Jax Jones",15746,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
17,Issues,"Julia Michaels",14655,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
18,"Olha a Explosão","MC Kevinho",14327,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
19,"Chained To The Rhythm","Katy Perry",13983,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
20,"Chantaje (feat. Maluma)",Shakira,13790,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
21,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",13772,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
22,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",13770,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
23,Starboy,"The Weeknd",13209,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
24,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",12757,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
25,"SUBEME LA RADIO","Enrique Iglesias",12479,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
26,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",12277,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
27,"Fake Love",Drake,12065,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
28,"Green Light",Lorde,12036,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
29,Perfect,"Ed Sheeran",11852,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
30,"Call On Me - Ryan Riback Extended Remix",Starley,11813,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
31,"Mask Off",Future,11812,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
32,"Say You Won't Let Go","James Arthur",11602,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
33,"Solo Dance","Martin Jensen",10744,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
34,Human,"Rag'n'Bone Man",10155,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
35,"I Got You","Bebe Rexha",10042,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
36,"Love On The Brain",Rihanna,9955,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
37,Blem,Drake,9852,https://open.spotify.com/track/2XlHu0HcujBCkWMdIAvrqt
38,"Se Não Acordar Amanhã",Piruka,9600,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
39,"Não Se Passa Nada",Piruka,9465,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
40,"Symphony (feat. Zara Larsson)","Clean Bandit",9259,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
41,"Get It Together",Drake,9177,https://open.spotify.com/track/7y6c07pgjZvtHI9kuMVqk1
42,Closer,"The Chainsmokers",8923,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
