,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",46202,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",44013,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,23593,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
4,"It Ain't Me (with Selena Gomez)",Kygo,20978,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
5,"Castle on the Hill","Ed Sheeran",20684,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
6,"Olha a Explosão","MC Kevinho",20635,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
7,Paris,"The Chainsmokers",20009,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
8,"Something Just Like This","The Chainsmokers",19429,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
9,Cold,"Maroon 5",18737,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
10,"Galway Girl","Ed Sheeran",18736,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
11,"Scared to Be Lonely","Martin Garrix",18330,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
12,"I Feel It Coming","The Weeknd",17729,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
13,Perfect,"Ed Sheeran",16346,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
14,"Chantaje (feat. Maluma)",Shakira,15829,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
15,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",15034,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
16,Believer,"Imagine Dragons",14939,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
17,"That's What I Like","Bruno Mars",14860,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
18,Starboy,"The Weeknd",14288,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
19,Dive,"Ed Sheeran",13835,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
20,"Stay (with Alessia Cara)",Zedd,13584,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
21,"Say You Won't Let Go","James Arthur",13559,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
22,Happier,"Ed Sheeran",12971,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
23,"Chained To The Rhythm","Katy Perry",12888,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
24,Issues,"Julia Michaels",12830,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
25,"Deu Onda","MC G15",12496,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
26,"Green Light",Lorde,11670,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
27,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",11664,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
28,Human,"Rag'n'Bone Man",11592,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
29,"Call On Me - Ryan Riback Extended Remix",Starley,11242,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
30,"Se Não Acordar Amanhã",Piruka,11095,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
31,"What Do I Know?","Ed Sheeran",10909,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92
32,"New Man","Ed Sheeran",10650,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG
33,"How Would You Feel (Paean)","Ed Sheeran",10621,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN
34,Closer,"The Chainsmokers",10253,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
35,"Just Hold On","Steve Aoki",10150,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
36,"SUBEME LA RADIO","Enrique Iglesias",10147,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
37,"Não Se Passa Nada",Piruka,10031,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
38,Loucos,"Matias Damásio",9918,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
39,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",9331,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
40,"Supermarket Flowers","Ed Sheeran",9164,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG
41,"Solo Dance","Martin Jensen",9126,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
42,Barcelona,"Ed Sheeran",9078,https://open.spotify.com/track/3Lfiu5sZ4M4B6JaKMBc0FU
43,"Love Me Now","John Legend",8842,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
44,"How Far I'll Go - From ""Moana""","Alessia Cara",8760,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
45,"I Got You","Bebe Rexha",8758,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
46,"Fake Love",Drake,8693,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
47,Weak,AJR,8676,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
48,"Let Me Love You","DJ Snake",8293,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
49,"24K Magic","Bruno Mars",7868,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
50,Eraser,"Ed Sheeran",7827,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2
51,"You Don't Know Me - Radio Edit","Jax Jones",7785,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
52,"Hear Me Now",Alok,7761,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
53,"El Amante","Nicky Jam",7748,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
54,"Hearts Don't Break Around Here","Ed Sheeran",7376,https://open.spotify.com/track/2dfHh7ECGxfNqZTQno09Vk
55,"Só Eu Sei",Virgul,7185,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
56,Mercy,"Shawn Mendes",6818,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
57,"Love On The Brain",Rihanna,6782,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
58,"One Dance",Drake,6601,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
59,"Nancy Mulligan","Ed Sheeran",6590,https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ
60,"iSpy (feat. Lil Yachty)",KYLE,6488,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
61,"All Night","The Vamps",6456,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
62,"Save Myself","Ed Sheeran",6401,https://open.spotify.com/track/6TIU9Ehmi6dMzZK73Ym4yj
