,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",33293,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"In My Feelings",Drake,25910,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
3,"Mafiosa (feat. Caroliina)",Lartiste,21079,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
4,"Te Boté - Remix","Nio Garcia",19607,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,"Lucid Dreams","Juice WRLD",18902,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"Amor de Verdade","MC Kekel",15703,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
7,SAD!,XXXTENTACION,15212,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
8,"Taste (feat. Offset)",Tyga,14275,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
9,"Girls Like You (feat. Cardi B)","Maroon 5",14010,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
10,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,13984,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
11,breathin,"Ariana Grande",12434,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
12,"NÓS2 (feat. Deezy)",Bispo,12376,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
13,"Better Now","Post Malone",12067,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
14,"Solo (feat. Demi Lovato)","Clean Bandit",12008,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
15,"God is a woman","Ariana Grande",11877,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
16,Rise,"Jonas Blue",11514,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
17,"Faz Gostoso",Blaya,10930,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
18,Youngblood,"5 Seconds of Summer",10818,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
19,"I Like It","Cardi B",10748,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
20,"Eastside (with Halsey & Khalid)","benny blanco",10731,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
21,"No Brainer","DJ Khaled",10625,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
22,"Água de Coco (Prod. Lhast)",ProfJam,10625,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
23,"Mesa 8","Wet Bed Gang",10600,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
24,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,10356,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
25,"SICKO MODE","Travis Scott",10170,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
26,"One Kiss (with Dua Lipa)","Calvin Harris",9960,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
27,"In My Mind",Dynoro,9841,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
28,"Jackie Chan",Tiësto,9588,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
29,"Dona Maria","Thiago Brava",9502,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
30,"God's Plan",Drake,9136,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
31,"Prova dos 9",Piruka,8840,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
32,"Sin Pijama","Becky G",8533,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
33,"Beautiful (feat. Camila Cabello)",Bazzi,8288,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
34,Rain,mishlawi,8220,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
35,"Chaminé (Zara G)","Wet Bed Gang",8136,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
