,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",39384,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"In My Feelings",Drake,29250,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
3,"Mafiosa (feat. Caroliina)",Lartiste,22091,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
4,"Te Boté - Remix","Nio Garcia",22071,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,"Lucid Dreams","Juice WRLD",21883,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"Girls Like You (feat. Cardi B)","Maroon 5",18421,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
7,"Taste (feat. Offset)",Tyga,17897,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
8,"Amor de Verdade","MC Kekel",17216,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
9,"Eastside (with Halsey & Khalid)","benny blanco",16690,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
10,SAD!,XXXTENTACION,16452,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
11,Rise,"Jonas Blue",16342,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
12,"Solo (feat. Demi Lovato)","Clean Bandit",15091,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
13,breathin,"Ariana Grande",14907,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
14,"God is a woman","Ariana Grande",14863,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
15,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,14712,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
16,"NÓS2 (feat. Deezy)",Bispo,14596,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
17,"Better Now","Post Malone",14137,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
18,"In My Mind",Dynoro,14101,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
19,Youngblood,"5 Seconds of Summer",13754,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
20,"No Brainer","DJ Khaled",13656,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
21,"SICKO MODE","Travis Scott",13610,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
22,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,13063,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
23,"Mesa 8","Wet Bed Gang",12942,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
24,"I Like It","Cardi B",12808,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
25,Happier,Marshmello,12233,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
26,"Jackie Chan",Tiësto,12058,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
27,"Água de Coco (Prod. Lhast)",ProfJam,11752,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
28,"One Kiss (with Dua Lipa)","Calvin Harris",11599,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
29,"Beautiful (feat. Camila Cabello)",Bazzi,11553,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
30,"Faz Gostoso",Blaya,11499,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
31,"Promises (with Sam Smith)","Calvin Harris",11472,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
32,"Body (feat. brando)","Loud Luxury",10771,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
33,"Prova dos 9",Piruka,10746,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
34,"God's Plan",Drake,10472,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
